rsmi,psmi,ea,dh
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],[C:1]([C:2]([C:5]([N+:4](=[C-:3][H:12])[H:13])=[O:6])([H:10])[H:11])([H:7])([H:8])[H:9],84.84838,42.9427
[C:1]([C:2]([C:5]([N+:4](=[C-:3][H:12])[H:13])=[O:6])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],41.905680000000004,-42.9427
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]=[C:5]1[O:6][H:13])([H:7])([H:8])[H:9],62.2498,15.954479999999998
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]=[C:5]1[O:6][H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],46.295320000000004,-15.954479999999998
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],[C:1]([N:4]([C:3]([C:2](=[C:5]=[O:6])[H:10])([H:11])[H:12])[H:13])([H:7])([H:8])[H:9],113.09986,24.96242
[C:1]([N:4]([C:3]([C:2](=[C:5]=[O:6])[H:10])([H:11])[H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],88.13744,-24.96242
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],[C:1]1([H:7])([H:8])[C@:2]([C:3]([N:4]([H:9])[H:13])([H:11])[H:12])([H:10])[C:5]1=[O:6],89.80054,35.95165
[C:1]1([H:7])([H:8])[C@:2]([C:3]([N:4]([H:9])[H:13])([H:11])[H:12])([H:10])[C:5]1=[O:6],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],53.84889,-35.95165
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],[C:1]([C+:2]=[C:5]([N:4]([C:3]([H:10])([H:11])[H:12])[H:13])[O-:6])([H:7])([H:8])[H:9],75.72399,68.21632
[C:1]([C+:2]=[C:5]([N:4]([C:3]([H:10])([H:11])[H:12])[H:13])[O-:6])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],7.5076700000000045,-68.21632
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],[C-:1]([O+:6]=[C:5]1[C:2]([H:9])([H:10])[C:3]([H:11])([H:12])[N:4]1[H:13])([H:7])[H:8],107.85318,90.88263
[C-:1]([O+:6]=[C:5]1[C:2]([H:9])([H:10])[C:3]([H:11])([H:12])[N:4]1[H:13])([H:7])[H:8],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],16.97054999999999,-90.88263
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C@@:5]2([C:3]([H:11])([H:12])[N:4]2[H:13])[O:6]1)([H:7])([H:8])[H:9],103.0926,51.67845
[C:1]([C@@:2]1([H:10])[C@@:5]2([C:3]([H:11])([H:12])[N:4]2[H:13])[O:6]1)([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],51.41415000000001,-51.67845
[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],[N:1]([C:2]1=[C:3]([H:9])[O+:4]=[C-:5][C:6]1([H:10])[H:11])([H:7])[H:8],65.68239,54.31442
[N:1]([C:2]1=[C:3]([H:9])[O+:4]=[C-:5][C:6]1([H:10])[H:11])([H:7])[H:8],[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],11.36797,-54.31442
[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],[N:1]([C@@:2]1([H:9])[C-:3]=[O+:4][C:5]([H:10])=[C:6]1[H:11])([H:7])[H:8],64.1047,62.27933
[N:1]([C@@:2]1([H:9])[C-:3]=[O+:4][C:5]([H:10])=[C:6]1[H:11])([H:7])[H:8],[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],1.8253699999999924,-62.27933
[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],[N:1]([C:2]1=[C:3]=[O+:4][C-:5]([H:10])[C:6]1([H:9])[H:11])([H:7])[H:8],89.2092,77.98827
[N:1]([C:2]1=[C:3]=[O+:4][C-:5]([H:10])[C:6]1([H:9])[H:11])([H:7])[H:8],[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],11.220929999999996,-77.98827
[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],[N:1]([C@:2]([C:3](=[O:4])[H:9])([C:6]#[C:5][H:10])[H:11])([H:7])[H:8],88.19159,36.153
[N:1]([C@:2]([C:3](=[O:4])[H:9])([C:6]#[C:5][H:10])[H:11])([H:7])[H:8],[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],52.038590000000006,-36.153
[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],[N:1]([C:2]([C:3](=[O:4])[H:9])=[C:6]=[C:5]([H:10])[H:11])([H:7])[H:8],66.14993,28.17405
[N:1]([C:2]([C:3](=[O:4])[H:9])=[C:6]=[C:5]([H:10])[H:11])([H:7])[H:8],[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],37.97588,-28.17405
[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],[N:1](=[C:2]1/[C:3]([H:7])([H:9])[O:4][C:5]([H:10])=[C:6]1[H:11])\[H:8],72.76393,5.8136
[N:1](=[C:2]1/[C:3]([H:7])([H:9])[O:4][C:5]([H:10])=[C:6]1[H:11])\[H:8],[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],66.95033000000001,-5.8136
[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],[N+:1]([c:2]1[c-:3][o:4][c:5]([H:10])[c:6]1[H:11])([H:7])([H:8])[H:9],77.09583,69.93113000000001
[N+:1]([c:2]1[c-:3][o:4][c:5]([H:10])[c:6]1[H:11])([H:7])([H:8])[H:9],[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],7.164699999999996,-69.93113000000001
[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],[N:1]([C:2]1=[C:6]([H:11])[C@:5]2([H:10])[C@@:3]1([H:9])[O:4]2)([H:7])[H:8],92.45336,57.03656
[N:1]([C:2]1=[C:6]([H:11])[C@:5]2([H:10])[C@@:3]1([H:9])[O:4]2)([H:7])[H:8],[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],35.4168,-57.03656
[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],[N+:1]([C:2]1=[C:6]=[C:5]([H:10])[O:4][C-:3]1[H:9])([H:7])([H:8])[H:11],81.04188,77.00119000000002
[N+:1]([C:2]1=[C:6]=[C:5]([H:10])[O:4][C-:3]1[H:9])([H:7])([H:8])[H:11],[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],4.040689999999984,-77.00119000000002
[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],[N:1]([C-:2]1[C:3]([H:9])([H:10])[O+:4]=[C:5]=[C:6]1[H:11])([H:7])[H:8],111.07238,43.53455
[N:1]([C-:2]1[C:3]([H:9])([H:10])[O+:4]=[C:5]=[C:6]1[H:11])([H:7])[H:8],[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],67.53782999999999,-43.53455
[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],[N:1]([C:2]1=[C:6]=[C:5]([H:10])[O:4][C:3]1([H:9])[H:11])([H:7])[H:8],87.75463,48.04374
[N:1]([C:2]1=[C:6]=[C:5]([H:10])[O:4][C:3]1([H:9])[H:11])([H:7])[H:8],[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],39.710890000000006,-48.04374
[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],[N+:1]1([H:7])([H:8])[C:2]([C:6](=[C:5]([O-:4])[H:10])[H:11])=[C:3]1[H:9],77.90850999999998,72.25237
[N+:1]1([H:7])([H:8])[C:2]([C:6](=[C:5]([O-:4])[H:10])[H:11])=[C:3]1[H:9],[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],5.656139999999979,-72.25237
[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],[N+:1]1([H:7])([H:8])[C@:2]2([C-:3]1[H:9])[O:4][C:5]([H:10])=[C:6]2[H:11],116.76403,103.47475
[N+:1]1([H:7])([H:8])[C@:2]2([C-:3]1[H:9])[O:4][C:5]([H:10])=[C:6]2[H:11],[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],13.289280000000005,-103.47475
[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],[N:1]([C:2]1=[C:3]([H:9])[C@:6]1([C:5](=[O:4])[H:10])[H:11])([H:7])[H:8],78.04239,40.31802
[N:1]([C:2]1=[C:3]([H:9])[C@:6]1([C:5](=[O:4])[H:10])[H:11])([H:7])[H:8],[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],37.72437,-40.31802
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([H:11])([H:12])[O+:4]=[C-:5][C:6]1([H:13])[H:14],72.48294,42.27447
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([H:11])([H:12])[O+:4]=[C-:5][C:6]1([H:13])[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],30.20847,-42.27447
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]([O:4][H:12])([H:11])[C:5][C:6]1([H:13])[H:14],67.8936,61.83916
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]([O:4][H:12])([H:11])[C:5][C:6]1([H:13])[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],6.054440000000007,-61.83916
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([O+:4]=[C-:5][H:12])([H:11])[C:6]1([H:13])[H:14],111.00343,69.00565
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([O+:4]=[C-:5][H:12])([H:11])[C:6]1([H:13])[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],41.99777999999999,-69.00565
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@@:3]([C:5][H:12])([H:11])[O:4][C:6]1([H:13])[H:14],110.17864,78.27118
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@@:3]([C:5][H:12])([H:11])[O:4][C:6]1([H:13])[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],31.90746,-78.27118
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],[C:1]([C:2]([C:3](=[O:4])[H:11])([H:9])[H:10])([C:6](=[C:5]([H:12])[H:13])[H:14])([H:7])[H:8],73.73116,-1.11926
[C:1]([C:2]([C:3](=[O:4])[H:11])([H:9])[H:10])([C:6](=[C:5]([H:12])[H:13])[H:14])([H:7])[H:8],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],74.85042,1.11926
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]([O:4][H:14])([H:11])[C:5]([H:12])=[C:6]1[H:13],62.53753,-8.071769999999999
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]([O:4][H:14])([H:11])[C:5]([H:12])=[C:6]1[H:13],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],70.60929999999999,8.071769999999999
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],[C:1]1([H:7])([H:8])[O:4][C@@:5]([C:3](=[C:2]([H:9])[H:10])[H:11])([H:12])[C:6]1([H:13])[H:14],114.1588,19.71612
[C:1]1([H:7])([H:8])[O:4][C@@:5]([C:3](=[C:2]([H:9])[H:10])[H:11])([H:12])[C:6]1([H:13])[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],94.44268,-19.71612
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],[C@@:1]12([H:7])[C:2]([H:9])([H:10])[C@:3]1([H:11])[C@:5]([O:4][H:8])([H:12])[C:6]2([H:13])[H:14],98.46349,19.26588
[C@@:1]12([H:7])[C:2]([H:9])([H:10])[C@:3]1([H:11])[C@:5]([O:4][H:8])([H:12])[C:6]2([H:13])[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],79.19761,-19.26588
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],[C:1](/[C:6](=[C:5](\[O:4][C:3](=[C:2]([H:9])[H:10])[H:11])[H:12])[H:13])([H:7])([H:8])[H:14],101.90615,11.27113
[C:1](/[C:6](=[C:5](\[O:4][C:3](=[C:2]([H:9])[H:10])[H:11])[H:12])[H:13])([H:7])([H:8])[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],90.63502,-11.27113
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],[C:1]1([H:7])([H:8])[C:2]([H:10])=[C:3]([H:11])[O:4][C:5]([H:9])([H:12])[C:6]1([H:13])[H:14],105.26691,-6.00826
[C:1]1([H:7])([H:8])[C:2]([H:10])=[C:3]([H:11])[O:4][C:5]([H:9])([H:12])[C:6]1([H:13])[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],111.27517,6.00826
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],[C:1](=[C:6]([C@@:5]1([H:12])[C@:3]([C:2]([H:9])([H:10])[H:13])([H:11])[O:4]1)[H:14])([H:7])[H:8],110.88806,15.52517
[C:1](=[C:6]([C@@:5]1([H:12])[C@:3]([C:2]([H:9])([H:10])[H:13])([H:11])[O:4]1)[H:14])([H:7])[H:8],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14],95.36289,-15.52517
[C:1]([C:2]([C:3]1([O:4][H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2](/[C:3]([O:4][H:12])=[C:6](/[C:5]([H:13])([H:14])[H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],64.49421,-11.51632
[C:1]([C:2](/[C:3]([O:4][H:12])=[C:6](/[C:5]([H:13])([H:14])[H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]1([O:4][H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],76.01052999999999,11.51632
[C:1]([C:2]([C:3]1([O:4][H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3](=[O:4])[C:5]([C:6]([H:12])([H:15])[H:16])([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],63.91545,-20.04851
[C:1]([C:2]([C:3](=[O:4])[C:5]([C:6]([H:12])([H:15])[H:16])([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]1([O:4][H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],83.96396,20.04851
[C:1]([C:2]([C:3]1([O:4][H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3][C:6]([C:5]([O:4][H:12])([H:13])[H:14])([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],103.78437,68.581
[C:1]([C:2]([C:3][C:6]([C:5]([O:4][H:12])([H:13])[H:14])([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]1([O:4][H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],35.20336999999999,-68.581
[C:1]([C:2]([C:3]1([O:4][H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:6]([C:5]([C:3][O:4][H:12])([H:13])[H:14])([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],94.76683,38.76709
[C:1]([C:2]([C:6]([C:5]([C:3][O:4][H:12])([H:13])[H:14])([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]1([O:4][H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],55.999739999999996,-38.76709
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([O:6][H:16])([H:14])[H:15])[H:13])([H:7])([H:8])[H:9],[C:1]([O:6][C:5]([C:4]1([H:13])[C:2]([H:10])([H:16])[C:3]1([H:11])[H:12])([H:14])[H:15])([H:7])([H:8])[H:9],127.04272,12.82759
[C:1]([O:6][C:5]([C:4]1([H:13])[C:2]([H:10])([H:16])[C:3]1([H:11])[H:12])([H:14])[H:15])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([O:6][H:16])([H:14])[H:15])[H:13])([H:7])([H:8])[H:9],114.21513,-12.82759
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([O:6][H:16])([H:14])[H:15])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]([C:3]([C:4](=[C:5]([H:14])[H:15])[H:13])([H:11])[H:12])([O:6][H:16])[H:10])([H:7])([H:8])[H:9],81.38329,-6.65177
[C:1]([C@@:2]([C:3]([C:4](=[C:5]([H:14])[H:15])[H:13])([H:11])[H:12])([O:6][H:16])[H:10])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([O:6][H:16])([H:14])[H:15])[H:13])([H:7])([H:8])[H:9],88.03506,6.65177
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([O:6][H:16])([H:14])[H:15])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]([C:3]([O:6][H:16])([H:11])[H:12])([C:4](=[C:5]([H:14])[H:15])[H:13])[H:10])([H:7])([H:8])[H:9],82.35868,-3.22243
[C:1]([C@@:2]([C:3]([O:6][H:16])([H:11])[H:12])([C:4](=[C:5]([H:14])[H:15])[H:13])[H:10])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([O:6][H:16])([H:14])[H:15])[H:13])([H:7])([H:8])[H:9],85.58111000000001,3.22243
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([O:6][H:16])([H:14])[H:15])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C@@:4]1([H:13])[C:5]([H:14])([H:15])[O:6]1)([H:11])[H:12])([H:10])[H:16])([H:7])([H:8])[H:9],72.02111,3.83967
[C:1]([C:2]([C:3]([C@@:4]1([H:13])[C:5]([H:14])([H:15])[O:6]1)([H:11])[H:12])([H:10])[H:16])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([O:6][H:16])([H:14])[H:15])[H:13])([H:7])([H:8])[H:9],68.18144,-3.83967
[O:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:8])[H:9])[H:7],[O:1]([O:4][C:3](=[C:2]([H:8])[H:9])[C:5]([O:6][H:12])([H:10])[H:11])[H:7],127.33946,71.1175
[O:1]([O:4][C:3](=[C:2]([H:8])[H:9])[C:5]([O:6][H:12])([H:10])[H:11])[H:7],[O:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:8])[H:9])[H:7],56.221959999999996,-71.1175
[O:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:8])[H:9])[H:7],[O:1]([C:2]([C@:3]1([O:4][H:12])[C:5]([H:10])([H:11])[O:6]1)([H:8])[H:9])[H:7],56.75019,20.72734
[O:1]([C:2]([C@:3]1([O:4][H:12])[C:5]([H:10])([H:11])[O:6]1)([H:8])[H:9])[H:7],[O:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:8])[H:9])[H:7],36.022850000000005,-20.72734
[O:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:8])[H:9])[H:7],[O:1]([C:2]([C@@:3]([O:4][H:12])([C:5](=[O:6])[H:11])[H:10])([H:8])[H:9])[H:7],44.57648,4.43513
[O:1]([C:2]([C@@:3]([O:4][H:12])([C:5](=[O:6])[H:11])[H:10])([H:8])[H:9])[H:7],[O:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:8])[H:9])[H:7],40.141349999999996,-4.43513
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])([H:14])[C:6]1([H:15])[H:16],[C:1]1([H:7])([H:8])[C@:2]([C:3]([H:10])([H:11])[H:12])([H:9])[O:4][C:5]([H:13])([H:14])[C:6]1([H:15])[H:16],100.37551,-0.10154
[C:1]1([H:7])([H:8])[C@:2]([C:3]([H:10])([H:11])[H:12])([H:9])[O:4][C:5]([H:13])([H:14])[C:6]1([H:15])[H:16],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])([H:14])[C:6]1([H:15])[H:16],100.47705,0.10154
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])([H:14])[C:6]1([H:15])[H:16],[C:1]([C:2]([C:3]([O:4][H:16])([H:11])[H:12])([H:9])[H:10])([C:6](=[C:5]([H:13])[H:14])[H:15])([H:7])[H:8],79.29868,11.20965
[C:1]([C:2]([C:3]([O:4][H:16])([H:11])[H:12])([H:9])[H:10])([C:6](=[C:5]([H:13])[H:14])[H:15])([H:7])[H:8],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])([H:14])[C:6]1([H:15])[H:16],68.08903000000001,-11.20965
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])([H:14])[C:6]1([H:15])[H:16],[C:1]([C:2]([C:3](=[O+:4][C-:5]([H:13])[H:14])[H:11])([H:9])[H:10])([C:6]([H:12])([H:15])[H:16])([H:7])[H:8],104.61719,70.301
[C:1]([C:2]([C:3](=[O+:4][C-:5]([H:13])[H:14])[H:11])([H:9])[H:10])([C:6]([H:12])([H:15])[H:16])([H:7])[H:8],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])([H:14])[C:6]1([H:15])[H:16],34.31618999999999,-70.301
