idx,rsmi,psmi,ea,dHrxn298,rmg_family,rigid
4531.0,[C:1]([C:2](=[O:3])[N:4]([C:5](=[O:6])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1]([C:2](=[O:3])/[N:4]=[C:5](/[O:6][H:10])[H:11])([H:7])([H:8])[H:9],40.4613,11.1594,ketoenol,
4532.0,[C:1]([C:2](=[O:3])[N:4]([C:5](=[O:6])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1]([C:2](=[O:3])[O:6]/[C:5](=[N:4]/[H:10])[H:11])([H:7])([H:8])[H:9],35.67853,18.41151,ketoenol,
4534.0,[N:1]([C:2](=[O:3])[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])[H:8],[N:1]([C:2]1=[C:4]([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[O:3]1)([H:7])[H:8],52.566219999999994,13.69544,ketoenol,
4535.0,[N:1]([C:2](=[O:3])[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])[H:8],[N:1](=[C:2]1\[O:3][C@:4]1([C:6]([C:5]([H:7])([H:10])[H:11])([H:12])[H:13])[H:9])\[H:8],66.77121,28.38372,,
4536.0,[N:1]([C:2](=[O:3])[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])[H:8],[N:1]([C:6]([C:5]([C:4](=[C:2]=[O:3])[H:9])([H:10])[H:11])([H:12])[H:13])([H:7])[H:8],61.91891,16.31227,,
4539.0,[N:1]([C:2](=[O:3])[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])[H:8],[N:1]([C+:2]([O:3][H:12])[C@:4]1([H:9])[C:5]([H:10])([H:11])[C-:6]1[H:13])([H:7])[H:8],92.95318,77.44051,,
4540.0,[N:1]([C:2](=[O:3])[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])[H:8],[N:1]([C@:4]1([H:9])[C:2](=[O:3])[C:6]([H:12])([H:13])[C:5]1([H:10])[H:11])([H:7])[H:8],92.54988,17.66822,,
4541.0,[N:1]([C:2](=[O:3])[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])[H:8],[N:1]([C:2]([O:3][H:9])=[C:4]1[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])[H:8],65.43281,31.40232,ketoenol,
4542.0,[N:1]([C:2](=[O:3])[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])[H:8],[N:1]([C:2]([O-:3])=[C+:4][C:6]([C:5]([H:9])([H:10])[H:11])([H:12])[H:13])([H:7])[H:8],66.24698000000001,61.50994,,
4547.0,[N:1]([C:2](=[O:3])[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])[H:8],[N:1]([C:2](=[O:3])[C:6]([C:4](=[C:5]([H:10])[H:11])[H:9])([H:12])[H:13])([H:7])[H:8],82.14151,-1.52724,,
4548.0,[N:1]([C:2](=[O:3])[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])[H:8],[N+:1]1([H:7])([H:8])[C:2](=[O:3])[C:6]([H:12])([H:13])[C:5]([H:10])([H:11])[C-:4]1[H:9],82.14683000000001,62.900130000000004,,
4549.0,[N:1]([C:2](=[O:3])[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])[H:8],[N:1](=[C:2](/[O:3][H:8])[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])\[H:7],40.18813,10.29078,ketoenol,
4550.0,[N:1]([C:2](=[O:3])[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])[H:8],[N:1]([C:2](=[O:3])[C:6]([C:5]([C:4][H:9])([H:10])[H:11])([H:12])[H:13])([H:7])[H:8],82.1448,76.03478,,
4552.0,[N:1]([C:2](=[O:3])[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])[H:8],[N:1]([C-:2]=[O+:3][C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])[H:8],104.00264,59.16945,,
4557.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1=[C:4]([C:5]([C:6]([H:11])([H:15])[H:16])([H:13])[H:14])[H:12],65.71956999999999,-1.65283,,
4558.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:11],[C:1]([C:2]([C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:9])[H:10])([C:3][H:11])([H:7])[H:8],91.76746,75.71141,,
4560.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:11],[C:1]([C:2]([H:9])([H:10])[H:11])([C:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])[H:8],61.82528000000001,57.19971999999999,,
4563.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:11],[C:1](=[C:3]([C:2]([C:5]([C:4](=[C:6]([H:15])[H:16])[H:12])([H:13])[H:14])([H:9])[H:10])[H:11])([H:7])[H:8],87.33073,-12.25544,,
4564.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:11],[C:1]1([H:7])([H:8])[C@:3]2([H:11])[C:2]([H:9])([H:10])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16],93.44265,29.463659999999997,,
4566.0,[N:1]([C:2](=[O:3])[N:4]1[C:5]([H:9])([H:10])[C:6]1([H:11])[H:12])([H:7])[H:8],[N:1]([C:5]([C:6]([N:4]=[C:2]=[O:3])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8],55.07994,-13.970889999999999,,
4567.0,[N:1]([C:2](=[O:3])[N:4]1[C:5]([H:9])([H:10])[C:6]1([H:11])[H:12])([H:7])[H:8],[N:1](=[C:2](/[O:3][H:7])[N:4]1[C:5]([H:9])([H:10])[C:6]1([H:11])[H:12])\[H:8],42.97994,12.25517,ketoenol,1.0
4568.0,[N:1]([C:2](=[O:3])[N:4]1[C:5]([H:9])([H:10])[C:6]1([H:11])[H:12])([H:7])[H:8],[N:1](/[C:2]([O:3][H:12])=[N:4]/[C:6](=[C:5]([H:9])[H:10])[H:11])([H:7])[H:8],47.10617,-10.23611,,
4570.0,[N:1]([C:2](=[O:3])[N:4]1[C:5]([H:9])([H:10])[C:6]1([H:11])[H:12])([H:7])[H:8],[N:1]([C:2](=[O:3])[N+:4]([C-:5]([H:9])[H:10])=[C:6]([H:11])[H:12])([H:7])[H:8],36.18058,25.33369,,
4571.0,[N:1]([C:2](=[O:3])[N:4]1[C:5]([H:9])([H:10])[C:6]1([H:11])[H:12])([H:7])[H:8],[N:1]([C:2](=[O:3])[N+:4]1([H:12])[C:5]([H:9])([H:10])[C-:6]1[H:11])([H:7])[H:8],65.07122,58.659569999999995,,1.0
4572.0,[N:1]([C:2](=[O:3])[N:4]1[C:5]([H:9])([H:10])[C:6]1([H:11])[H:12])([H:7])[H:8],[N:1]([C:2](=[O:3])[C:6]([N:4]=[C:5]([H:9])[H:10])([H:11])[H:12])([H:7])[H:8],72.12384,-10.45825,,
4573.0,[N:1]([C:2](=[O:3])[N:4]1[C:5]([H:9])([H:10])[C:6]1([H:11])[H:12])([H:7])[H:8],[N:1]([C:2]1=[N+:4]([C-:6]([H:11])[H:12])[C:5]([H:9])([H:10])[O:3]1)([H:7])[H:8],75.68108000000001,68.45375,,
4574.0,[N:1]([C:2](=[O:3])[N:4]1[C:5]([H:9])([H:10])[C:6]1([H:11])[H:12])([H:7])[H:8],[N:1]([C:2]1=[N:4][C:5]([H:9])([H:10])[C:6]([H:11])([H:12])[O:3]1)([H:7])[H:8],40.10433,-8.51207,ketoenol,
4577.0,[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4]/[C:5]1=[N:6]\[H:12])([H:7])[H:8],[N:1]([C:2](/[C:5]([O+:4]=[C-:3][H:10])=[N:6]/[H:12])([H:9])[H:11])([H:7])[H:8],65.88376,56.579809999999995,,
4578.0,[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4]/[C:5]1=[N:6]\[H:12])([H:7])[H:8],[N+:1]1([H:7])([H:8])[C-:2]([H:9])[C:3]([H:10])([H:11])[O:4]/[C:5]1=[N:6]\[H:12],61.80424,51.14375,,
4580.0,[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4]/[C:5]1=[N:6]\[H:12])([H:7])[H:8],[N:1]([C@@:2]1([H:9])[C-:3]([H:10])[O+:4]=[C:5]1[N:6]([H:11])[H:12])([H:7])[H:8],90.69628,62.75062,,
4581.0,[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4]/[C:5]1=[N:6]\[H:12])([H:7])[H:8],[N:1]([C:2]/[C:5]([O:4][C:3]([H:9])([H:10])[H:11])=[N:6]/[H:12])([H:7])[H:8],45.297340000000005,34.07142,,
4583.0,[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4]/[C:5]1=[N:6]\[H:12])([H:7])[H:8],[N:1]([C@@:2]([C:3]([O:4][H:12])([H:10])[H:11])([C:5]#[N:6])[H:9])([H:7])[H:8],58.78661999999999,-9.012410000000001,,
4587.0,[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4]/[C:5]1=[N:6]\[H:12])([H:7])[H:8],[N+:1]([C-:2]1[C:3]([H:10])([H:11])[O:4][C:5]1=[N:6][H:12])([H:7])([H:8])[H:9],71.85292,51.207770000000004,,
4588.0,[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4]/[C:5]1=[N:6]\[H:12])([H:7])[H:8],[N:1]([N:6]([C:5]1=[C:2]([H:9])[C:3]([H:10])([H:11])[O:4]1)[H:12])([H:7])[H:8],88.47288,45.06756,,
4589.0,[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4]/[C:5]1=[N:6]\[H:12])([H:7])[H:8],[N:1]([C:2][C:3]([O:4]/[C:5](=[N:6]\[H:12])[H:9])([H:10])[H:11])([H:7])[H:8],66.25562,40.52683,,
4592.0,[C:1](#[C:2][H:5])[C:3]#[N:4],[C-:1]=[C:2]([N+:4]#[C:3])[H:5],96.68935,87.12732,,1.0
4593.0,[C:1](#[C:2][H:5])[C:3]#[N:4],[C:1]=[C:2]([C:3]#[N:4])[H:5],54.43424,56.73205,Singlet_Carbene_Intra_Disproportionation,1.0
4594.0,[C:1](#[C:2][H:5])[C:3]#[N:4],[C:1](#[C:2][H:5])[N+:4]#[C-:3],62.21655,29.6179,,1.0
4595.0,[C:1](#[C:2][H:5])[C:3]#[N:4],[C:1](#[C-:2])[C+:3]=[N:4][H:5],105.83563000000001,47.253440000000005,,1.0
4612.0,[C:1]1([H:6])([H:7])[C@@:2]2([H:8])[C:3]([H:9])([H:10])[C@:4]1([H:11])[O:5]2,[C:1]([C@:4]1([H:11])[C:3]([H:9])([H:10])[C-:2]=[O+:5]1)([H:6])([H:7])[H:8],55.73599,8.74424,,
4613.0,[C:1]1([H:6])([H:7])[C@@:2]2([H:8])[C:3]([H:9])([H:10])[C@:4]1([H:11])[O:5]2,[C:1]1([H:6])([H:7])[C@:2]([C:3]([C:4][H:11])([H:9])[H:10])([H:8])[O:5]1,77.24758,60.0871,,
4614.0,[C:1]1([H:6])([H:7])[C@@:2]2([H:8])[C:3]([H:9])([H:10])[C@:4]1([H:11])[O:5]2,[C:1](=[C:2]([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[H:8])([H:6])[H:7],30.615779999999997,-49.08023,,
4615.0,[C:1]1([H:6])([H:7])[C@@:2]2([H:8])[C:3]([H:9])([H:10])[C@:4]1([H:11])[O:5]2,[C:1]1([H:6])([H:7])[C:2]([H:8])=[C:3]([H:10])[C@@:4]1([O:5][H:9])[H:11],64.45413,-31.782759999999996,,
4616.0,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4](=[O:5])[C:6]1([H:11])[H:12])[H:7],[O:1]([C@@:2]1([H:8])[C@:3]([C:4](=[O:5])[H:9])([H:10])[C:6]1([H:11])[H:12])[H:7],69.61511999999999,7.83793,,
4618.0,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4](=[O:5])[C:6]1([H:11])[H:12])[H:7],[O:1]([C@@:2]([C:3](=[C:4]=[O:5])[H:10])([C:6]([H:9])([H:11])[H:12])[H:8])[H:7],69.59185,-1.29863,,
4621.0,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4](=[O:5])[C:6]1([H:11])[H:12])[H:7],[O:1]([C:4]([C:3]([C:2](=[C:6]([H:11])[H:12])[H:8])([H:9])[H:10])=[O:5])[H:7],56.692930000000004,-23.47697,,
4622.0,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4](=[O:5])[C:6]1([H:11])[H:12])[H:7],[O:1]([C-:2]1[C:3]([H:9])([H:10])[C+:4]([O:5][H:8])[C:6]1([H:11])[H:12])[H:7],79.20838,70.2416,,
4623.0,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4](=[O:5])[C:6]1([H:11])[H:12])[H:7],[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([O:5][H:11])=[C:6]1[H:12])[H:7],75.10582,12.6654,ketoenol,
4625.0,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4](=[O:5])[C:6]1([H:11])[H:12])[H:7],[O:1]([C:2]([C:3]([C:4]([O-:5])=[C+:6][H:12])([H:9])[H:10])([H:8])[H:11])[H:7],67.69118,52.537569999999995,,
4626.0,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4](=[O:5])[C:6]1([H:11])[H:12])[H:7],[O:1]=[C:2]([C:3]([C:4]([O:5][H:7])=[C:6]([H:11])[H:12])([H:9])[H:10])[H:8],24.76959,-6.4413599999999995,,
4629.0,[c:1]1([H:7])[n:2][n:3][n:4][n:5][c:6]1[H:8],[C@@:1]1([N:2]=[N+:3]=[N-:4])([H:7])[N:5]=[C:6]1[H:8],39.855059999999995,15.88245,,
4630.0,[c:1]1([H:7])[n:2][n:3][n:4][n:5][c:6]1[H:8],[C:1]([N:2]=[N-:3])(=[C:6]([N+:5]#[N:4])[H:8])[H:7],9.490689999999999,-4.7512300000000005,,
4631.0,[c:1]1([H:7])[n:2][n:3][n:4][n:5][c:6]1[H:8],[C:1]1([H:7])=[C:6]=[N+:5]([H:8])[N-:4][N:3]=[N:2]1,78.97598,31.106509999999997,,
4632.0,[c:1]1([H:7])[n:2][n:3][n:4][n:5][c:6]1[H:8],[C+:1](=[N:2][H:7])/[C:6](=[N:5]\[N:4]=[N-:3])[H:8],78.97802,-2.48292,,
4634.0,[c:1]1([H:7])[n:2][n:3][n:4][n:5][c:6]1[H:8],[C:1](=[C:6]=[N+:5]=[N:4]\[N:3]=[N-:2])([H:7])[H:8],83.44204,21.74811,,
4635.0,[c:1]1([H:7])[n:2][n:3][n:4][n:5][c:6]1[H:8],[C:1]1=[N:2][N:3]=[N+:4]([H:7])[N-:5][C:6]=1[H:8],93.18961,44.98604,,
4636.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[C:6][H:14])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])=[C:5]=[C:6]1[H:14])([H:7])([H:8])[H:9],70.65638,26.285829999999997,,
4637.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[C:6][H:14])[H:13])([H:7])([H:8])[H:9],[C:1](/[C:2](=[C:3](\[C:4](=[C:5]=[C:6]([H:11])[H:14])[H:13])[H:12])[H:10])([H:7])([H:8])[H:9],83.55901,-13.674479999999999,,
4638.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[C:6][H:14])[H:13])([H:7])([H:8])[H:9],[C:1](=[C:2]([C:3]([C:4](=[C:5]=[C:6]([H:8])[H:14])[H:13])([H:11])[H:12])[H:10])([H:7])[H:9],28.607,-7.93964,,
4639.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[C:6][H:14])[H:13])([H:7])([H:8])[H:9],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[C@@:4]2([H:13])[C:5][C:6]1([H:7])[H:14],71.84835,40.176359999999995,,
4640.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[C:6][H:14])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:4]([C:3]([C:2][H:10])([H:11])[H:12])([C:5]#[C:6][H:14])[H:13])([H:7])([H:8])[H:9],99.4694,79.02948,,
4641.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[C:6][H:14])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C-:4]=[C:5]=[C+:6][H:14])[H:10])([H:7])([H:8])[H:9],60.877340000000004,52.79104,,
4642.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[C:6][H:14])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])/[C:4]1=[C:5](\[C:6][H:14])[H:13])([H:7])([H:8])[H:9],74.62094,67.65855,,
4643.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[C:6][H:14])[H:13])([H:7])([H:8])[H:9],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])=[C:5]=[C:6]1[H:14],66.16954,1.25557,,
4645.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[C:6][H:14])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]1=[C:5]=[C:6]([H:13])[H:14])([H:7])([H:8])[H:9],89.6579,1.18424,,
4646.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[C:6][H:14])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:5](=[C-:6][H:14])[C+:4]1[H:13])([H:7])([H:8])[H:9],60.291430000000005,59.79611,,
4648.0,[C:1]([O:2]/[C:3](=[N:4]/[C:5]([H:10])([H:11])[H:12])[C:6]([H:13])([H:14])[H:15])([H:7])([H:8])[H:9],[C:1]([O+:2]=[C:3]([N:4]([C-:5]([H:10])[H:11])[H:12])[C:6]([H:13])([H:14])[H:15])([H:7])([H:8])[H:9],72.57545999999999,47.88916,,
4649.0,[C:1]([O:2]/[C:3](=[N:4]/[C:5]([H:10])([H:11])[H:12])[C:6]([H:13])([H:14])[H:15])([H:7])([H:8])[H:9],[C:1]([O:2][N:4]=[C:3]([C:5]([H:10])([H:11])[H:12])[C:6]([H:13])([H:14])[H:15])([H:7])([H:8])[H:9],102.21308,27.7487,,
4650.0,[C:1]([O:2]/[C:3](=[N:4]/[C:5]([H:10])([H:11])[H:12])[C:6]([H:13])([H:14])[H:15])([H:7])([H:8])[H:9],[C:1]([O:2][C:3]([N:4]([C:5]([H:10])([H:11])[H:12])[H:15])=[C:6]([H:13])[H:14])([H:7])([H:8])[H:9],63.024930000000005,15.58678,,
4653.0,[C:1]([O:2]/[C:3](=[N:4]/[C:5]([H:10])([H:11])[H:12])[C:6]([H:13])([H:14])[H:15])([H:7])([H:8])[H:9],[C:1]([N:4]([C:3](=[O:2])[C:6]([H:13])([H:14])[H:15])[C:5]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9],43.136390000000006,-15.28938,ketoenol,
4656.0,[C:1]([O:2][C:3]([C:4](=[O:5])[N:6]([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C:3](/[C:4]([O:5][H:12])=[N:6]\[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],42.09581,10.00125,ketoenol,
4658.0,[C:1]([O:2][C:3]([C:4](=[O:5])[N:6]([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2]/[C:3](=[C:4](/[O:5][H:11])[N:6]([H:12])[H:13])[H:10])([H:7])([H:8])[H:9],61.95381,23.368560000000002,ketoenol,
4660.0,[C:1]([O:2][C:3]([C:4](=[O:5])[N:6]([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C:3](=[C:4]([O-:5])[N+:6]([H:11])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9],74.55778000000001,37.79523,,
4664.0,[O:1]([C@@:2]1([H:7])[C:3]([H:8])([H:9])[C@:4]1([O:5][H:11])[H:10])[H:6],[O:1]([C@@:2]([C:3]([H:8])([H:9])[H:10])([C:4][O:5][H:11])[H:7])[H:6],49.34525,29.9827,,
4667.0,[O:1]([C@@:2]1([H:7])[C:3]([H:8])([H:9])[C@:4]1([O:5][H:11])[H:10])[H:6],[O:1]([C:2]([C:3]([C:4](=[O:5])[H:10])([H:8])[H:9])([H:6])[H:7])[H:11],53.172630000000005,-19.412020000000002,,
4668.0,[O:1]([C@@:2]1([H:7])[C:3]([H:8])([H:9])[C@:4]1([O:5][H:11])[H:10])[H:6],[O:1]([C:3]([C@:4]([C:2][H:7])([O:5][H:11])[H:10])([H:8])[H:9])[H:6],86.74367,76.69043,,
4669.0,[O:1]([C@@:2]1([H:7])[C:3]([H:8])([H:9])[C@:4]1([O:5][H:11])[H:10])[H:6],[O:1]([C:2]([C:3]([C:4][O:5][H:11])([H:8])[H:9])([H:7])[H:10])[H:6],54.56465,36.32795,,
4670.0,[O:1]([C@@:2]1([H:7])[C:3]([H:8])([H:9])[C@:4]1([O:5][H:11])[H:10])[H:6],[O:1](/[C:2](=[C:3](\[C:4]([O:5][H:11])([H:8])[H:10])[H:9])[H:7])[H:6],60.48046,-14.41746,,
4672.0,[O:1]([C@@:2]1([H:7])[C:3]([H:8])([H:9])[C@:4]1([O:5][H:11])[H:10])[H:6],[O:1]([C@@:2]([C:3]([H:8])([H:9])[H:11])([C:4](=[O:5])[H:10])[H:7])[H:6],48.484120000000004,-15.445979999999999,,
4674.0,[O:1]([C@@:2]1([H:7])[C:3]([H:8])([H:9])[C@:4]1([O:5][H:11])[H:10])[H:6],[O:1]([C:4]([C:2](=[C:3]([H:8])[H:9])[H:7])([O:5][H:11])[H:10])[H:6],49.80803,-14.610929999999998,,
4677.0,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([O:6][H:16])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]1([H:7])([H:8])[C:2]([H:10])([H:11])[C:3]1([C:4]([C:5]([O:6][H:16])([H:9])[H:15])([H:13])[H:14])[H:12],81.15399000000001,5.11377,,
4682.0,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([O:6][H:16])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3][C:4]([C:5]([O:6][H:16])([H:12])[H:15])([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],66.62178,68.7047,,
4683.0,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([O:6][H:16])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C@@:5]([C:3]1([H:12])[C:2]([H:10])([H:11])[C:4]1([H:13])[H:14])([O:6][H:16])[H:15])([H:7])([H:8])[H:9],102.76278,-2.0201700000000002,,
4685.0,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([O:6][H:16])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3](/[C:4](=[C:5](/[O:6][H:16])[H:15])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],66.85126,-9.893130000000001,,
4686.0,[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5]#[N:6])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9],[C:1]([C@@:2]([O:3][H:11])([C:4]([N+:6]#[C-:5])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9],59.37381,26.47663,,
4694.0,[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5]#[N:6])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9],[C:1]([C@@:2]([C:4]([O:3][H:11])([H:12])[H:13])([C:5]#[N:6])[H:10])([H:7])([H:8])[H:9],85.73998,2.8408599999999997,,
4697.0,[C:1]([C:2]([C:3]([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C@@:4]([C:5][H:15])([O:6][H:16])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],68.49750999999999,67.14347,,
4698.0,[C:1]([C:2]([C:3]([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C:4](=[O+:6][C-:5]([H:15])[H:16])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],51.83943,41.73328,,
4699.0,[C:1]([C:2]([C:3]([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C:4]([O+:6]=[C-:5][H:15])([H:14])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],75.15314000000001,47.31583,,
4701.0,[C:1]([C:2]([C:3]([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C:4](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([C:5]([H:7])([H:15])[H:16])([H:8])[H:9],81.70082,-21.76812,,
4705.0,[C:1]([C:2]([C:3]([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C:4][C:5]([O:6][H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],66.99324,65.70415,,
4706.0,[C:1]([C:2]([C:3]([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C-:4]=[O+:6][C:5]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],71.69135,40.17154,,
